"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyRelativeHumidity","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindSpeed"
"USW00053963","2014-05-30T18:35:00","FM-15","343","70","78",,"77.0","73","80.0","7"
"USW00053963","2014-05-30T18:55:00","FM-15","343","68","73",,"83.0","70","VRB","8"
"USW00053963","2014-05-30T19:15:00","FM-15","343","70","72",,"94.0","71",,"0"
"USW00053963","2014-05-30T19:35:00","FM-15","343","70","72",,"93.0","71",,"0"
"USW00053963","2014-05-30T19:55:00","FM-15","343","70","72",,"94.0","71",,"0"
"USW00053963","2014-05-30T20:15:00","FM-15","343","70","72",,"95.0","71",,"0"
"USW00053963","2014-05-30T20:35:00","FM-15","343","71","72",,"95.0","72",,"0"
"USW00053963","2014-05-30T20:55:00","FM-15","343","71","72",,"94.0","72",,"0"
"USW00053963","2014-05-30T21:15:00","FM-15","343","71","72",,"96.0","71",,"0"
"USW00053963","2014-05-30T21:35:00","FM-15","343","70","72",,"96.0","71",,"0"
"USW00053963","2014-05-30T21:55:00","FM-15","343","71","72",,"96.0","71",,"0"
"USW00053963","2014-05-30T22:15:00","FM-15","343","71","72",,"96.0","71","20.0","3"
"USW00053963","2014-05-30T22:35:00","FM-15","343","71","72",,"96.0","72","40.0","5"
"USW00053963","2014-05-30T22:55:00","FM-15","343","71","72",,"96.0","71","30.0","3"
"USW00053963","2014-05-30T23:15:00","FM-15","343","71","72",,"96.0","71","40.0","5"
"USW00053963","2014-05-30T23:35:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-05-30T23:55:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-05-31T00:15:00","FM-15","343","70","71",,"97.0","70","60.0","3"
"USW00053963","2014-05-31T00:35:00","FM-15","343","70","71",,"97.0","70",,"0"
"USW00053963","2014-05-31T00:55:00","FM-15","343","70","71",,"97.0","70",,"0"
"USW00053963","2014-05-31T01:15:00","FM-15","343","71","71",,"98.0","71",,"0"
"USW00053963","2014-05-31T01:35:00","FM-15","343","71","71",,"98.0","71","60.0","5"
"USW00053963","2014-05-31T01:55:00","FM-15","343","71","71",,"98.0","71","60.0","3"
"USW00053963","2014-05-31T02:15:00","FM-15","343","71","71",,"98.0","71","70.0","3"
"USW00053963","2014-05-31T02:35:00","FM-15","343","71","72",,"97.0","71","90.0","3"
"USW00053963","2014-05-31T02:55:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-05-31T03:15:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-05-31T03:35:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-05-31T03:55:00","FM-15","343","71","72",,"96.0","71",,"0"
"USW00053963","2014-05-31T04:15:00","FM-15","343","70","71",,"97.0","70",,"0"
"USW00053963","2014-05-31T04:35:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-05-31T04:55:00","FM-15","343","71","71",,"97.0","71",,"0"
"USW00053963","2014-05-31T05:15:00","FM-15","343","71","71",,"98.0","71",,"0"
"USW00053963","2014-05-31T05:35:00","FM-15","343","71","72",,"98.0","71",,"0"
"USW00053963","2014-05-31T05:55:00","FM-15","343","71","72",,"98.0","71",,"0"
"USW00053963","2014-05-31T06:15:00","FM-15","343","71","72",,"97.0","71","50.0","3"
"USW00053963","2014-05-31T06:35:00","FM-15","343","71","72",,"96.0","71",,"0"
"USW00053963","2014-05-31T06:55:00","FM-15","343","71","72",,"95.0","72",,"0"
"USW00053963","2014-05-31T07:15:00","FM-15","343","71","72",,"95.0","72",,"0"
"USW00053963","2014-05-31T07:35:00","FM-15","343","72","73",,"94.0","72","40.0","3"
"USW00053963","2014-05-31T07:55:00","FM-15","343","72","74",,"91.0","73","60.0","6"
"USW00053963","2014-05-31T08:15:00","FM-15","343","72","74",,"91.0","73","70.0","5"
"USW00053963","2014-05-31T08:35:00","FM-15","343","71","74",,"90.0","72","80.0","3"
"USW00053963","2014-05-31T08:55:00","FM-15","343","72","75",,"90.0","73","100.0","5"
"USW00053963","2014-05-31T09:15:00","FM-15","343","71","74",,"92.0","72","90.0","3"
"USW00053963","2014-05-31T09:35:00","FM-15","343","72","75",,"91.0","73","50.0","5"
"USW00053963","2014-05-31T09:55:00","FM-15","343","72","76",,"88.0","73","70.0","5"
"USW00053963","2014-05-31T10:15:00","FM-15","343","72","76",,"86.0","73","70.0","5"
"USW00053963","2014-05-31T10:35:00","FM-15","343","72","76",,"86.0","73","50.0","3"
"USW00053963","2014-05-31T10:55:00","FM-15","343","73","75","0.06","92.0","74",,"0"
"USW00053963","2014-05-31T11:15:00","FM-15","343","73","76",,"92.0","74","20.0","3"
"USW00053963","2014-05-31T11:35:00","FM-15","343","74","79",,"86.0","76","30.0","5"
"USW00053963","2014-05-31T11:55:00","FM-15","343","74","79",,"85.0","76","20.0","6"
"USW00053963","2014-05-31T12:15:00","FM-15","343","72","76","0.06","88.0","74","100.0","5"
"USW00053963","2014-05-31T12:35:00","FM-15","343","74","75","0.17","94.0","74",,"0"
"USW00053963","2014-05-31T12:55:00","FM-15","343","74","78","0.17","89.0","75","90.0","7"
"USW00053963","2014-05-31T13:15:00","FM-15","343","73","78",,"85.0","74",,"0"
"USW00053963","2014-05-31T13:35:00","FM-15","343","74","81",,"79.0","76","120.0","3"
"USW00053963","2014-05-31T13:55:00","FM-15","343","74","81",,"77.0","76",,"0"
"USW00053963","2014-05-31T14:15:00","FM-15","343","69","83",,"63.0","74","100.0","7"
"USW00053963","2014-05-31T14:35:00","FM-15","343","70","83",,"63.0","74","100.0","6"
"USW00053963","2014-05-31T23:55:00","FM-15","343","71","72",,"96.0","71",,"0"
"USW00053963","2014-06-01T00:15:00","FM-15","343","71","72",,"96.0","71",,"0"
"USW00053963","2014-06-01T00:35:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-06-01T00:55:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-06-01T01:15:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-06-01T01:35:00","FM-15","343","71","72",,"98.0","71","60.0","3"
"USW00053963","2014-06-01T01:55:00","FM-15","343","71","72",,"98.0","71","80.0","3"
"USW00053963","2014-06-01T02:15:00","FM-15","343","72","72",,"98.0","72","80.0","3"
"USW00053963","2014-06-01T02:35:00","FM-15","343","72","72",,"97.0","72","90.0","3"
"USW00053963","2014-06-01T02:55:00","FM-15","343","72","72",,"97.0","72","100.0","3"
"USW00053963","2014-06-01T03:15:00","FM-15","343","72","73",,"97.0","72","110.0","6"
"USW00053963","2014-06-01T03:35:00","FM-15","343","72","73",,"97.0","72","110.0","3"
"USW00053963","2014-06-01T03:55:00","FM-15","343","72","73",,"97.0","72",,"0"
"USW00053963","2014-06-01T04:15:00","FM-15","343","72","73",,"96.0","72","110.0","5"
"USW00053963","2014-06-01T04:35:00","FM-15","343","72","73",,"96.0","72","120.0","3"
"USW00053963","2014-06-01T04:55:00","FM-15","343","72","73",,"96.0","72",,"0"
"USW00053963","2014-06-01T05:15:00","FM-15","343","72","73",,"97.0","72","130.0","3"
"USW00053963","2014-06-01T05:35:00","FM-15","343","72","73",,"97.0","72",,"0"
"USW00053963","2014-06-01T05:55:00","FM-15","343","72","73",,"97.0","72",,"0"
"USW00053963","2014-06-01T06:15:00","FM-15","343","72","73",,"96.0","72",,"0"
"USW00053963","2014-06-01T06:35:00","FM-15","343","72","73",,"96.0","72",,"0"
"USW00053963","2014-06-01T06:55:00","FM-15","343","72","74",,"94.0","73",,"0"
"USW00053963","2014-06-01T07:15:00","FM-15","343","72","74",,"93.0","73","100.0","6"
"USW00053963","2014-06-01T07:35:00","FM-15","343","73","75",,"92.0","74","110.0","3"
"USW00053963","2014-06-01T07:55:00","FM-15","343","72","75",,"90.0","73","120.0","5"
"USW00053963","2014-06-01T08:15:00","FM-15","343","72","75",,"91.0","74","120.0","5"
"USW00053963","2014-06-01T08:35:00","FM-15","343","72","76",,"89.0","73","150.0","7"
"USW00053963","2014-06-01T08:55:00","FM-15","343","72","76",,"88.0","74","130.0","5"
"USW00053963","2014-06-01T09:15:00","FM-15","343","72","76",,"87.0","73","140.0","7"
"USW00053963","2014-06-01T09:35:00","FM-15","343","72","76",,"88.0","74","140.0","8"
"USW00053963","2014-06-01T09:55:00","FM-15","343","73","77",,"86.0","74","140.0","7"
"USW00053963","2014-06-01T10:15:00","FM-15","343","73","78",,"86.0","74","130.0","7"
"USW00053963","2014-06-01T10:35:00","FM-15","343","73","79",,"82.0","75","140.0","10"
"USW00053963","2014-06-01T10:55:00","FM-15","343","73","80",,"80.0","75","140.0","9"
"USW00053963","2014-06-01T11:15:00","FM-15","343","73","81",,"76.0","75","130.0","6"
"USW00053963","2014-06-01T11:35:00","FM-15","343","74","82",,"77.0","76","150.0","8"
"USW00053963","2014-06-01T11:55:00","FM-15","343","74","83",,"75.0","77","140.0","11"
"USW00053963","2014-06-01T12:15:00","FM-15","343","73","83",,"72.0","76","140.0","11"
"USW00053963","2014-06-01T12:35:00","FM-15","343","73","83",,"72.0","76","180.0","6"
"USW00053963","2014-06-01T12:55:00","FM-15","343","73","83",,"70.0","76","140.0","9"
"USW00053963","2014-06-01T13:15:00","FM-15","343","70","84",,"64.0","74","180.0","5"
"USW00053963","2014-06-01T13:35:00","FM-15","343","70","83",,"65.0","74","140.0","7"
"USW00053963","2014-06-01T13:55:00","FM-15","343","72","78","0.06","82.0","74","220.0","3"
"USW00053963","2014-06-01T14:15:00","FM-15","343","72","80",,"78.0","75","170.0","5"
"USW00053963","2014-06-01T14:35:00","FM-15","343","71","84",,"65.0","75","160.0","3"
"USW00053963","2014-06-01T14:55:00","FM-15","343","69","85",,"59.0","74","150.0","8"
"USW00053963","2014-06-01T15:15:00","FM-15","343","70","86",,"59.0","75","150.0","7"
"USW00053963","2014-06-01T15:35:00","FM-15","343","69","84",,"60.0","74","120.0","6"
"USW00053963","2014-06-01T15:55:00","FM-15","343","70","85",,"61.0","75","140.0","8"
"USW00053963","2014-06-01T16:15:00","FM-15","343","68","85",,"58.0","74","110.0","7"
"USW00053963","2014-06-01T16:35:00","FM-15","343","68","86",,"54.0","74","150.0","9"
"USW00053963","2014-06-01T16:55:00","FM-15","343","68","84",,"59.0","73","130.0","7"
"USW00053963","2014-06-01T17:15:00","FM-15","343","67","85",,"56.0","73","130.0","11"
"USW00053963","2014-06-01T17:35:00","FM-15","343","68","83",,"62.0","73","130.0","7"
"USW00053963","2014-06-01T17:55:00","FM-15","343","68","84",,"60.0","73","130.0","9"
"USW00053963","2014-06-01T18:15:00","FM-15","343","68","83",,"60.0","73","130.0","7"
"USW00053963","2014-06-01T18:35:00","FM-15","343","68","83",,"62.0","73","130.0","7"
"USW00053963","2014-06-01T18:55:00","FM-15","343","69","81",,"65.0","73","130.0","6"
"USW00053963","2014-06-01T19:15:00","FM-15","343","69","80",,"68.0","73","130.0","5"
"USW00053963","2014-06-01T19:35:00","FM-15","343","69","79",,"73.0","72","130.0","3"
"USW00053963","2014-06-01T19:55:00","FM-15","343","69","78",,"75.0","72","130.0","5"
"USW00053963","2014-06-01T20:15:00","FM-15","343","69","78",,"76.0","72","130.0","3"
"USW00053963","2014-06-01T20:35:00","FM-15","343","69","77",,"79.0","72","110.0","3"
"USW00053963","2014-06-01T20:55:00","FM-15","343","69","77",,"79.0","72","110.0","5"
"USW00053963","2014-06-01T21:15:00","FM-15","343","70","76",,"80.0","72","130.0","7"
"USW00053963","2014-06-01T21:35:00","FM-15","343","69","76",,"78.0","71","130.0","7"
"USW00053963","2014-06-01T21:55:00","FM-15","343","69","76",,"79.0","71","130.0","7"
"USW00053963","2014-06-01T22:15:00","FM-15","343","69","76",,"80.0","71","120.0","5"
"USW00053963","2014-06-01T22:35:00","FM-15","343","69","75",,"81.0","71","120.0","6"
"USW00053963","2014-06-01T22:55:00","FM-15","343","71","74",,"89.0","72","110.0","5"
"USW00053963","2014-06-01T23:15:00","FM-15","343","71","74",,"91.0","72","120.0","3"
"USW00053963","2014-06-01T23:35:00","FM-15","343","71","74",,"92.0","72","120.0","5"
"USW00053963","2014-06-01T23:55:00","FM-15","343","71","73",,"94.0","72","130.0","3"
"USW00053963","2014-06-02T00:15:00","FM-15","343","72","73",,"94.0","72","120.0","5"
"USW00053963","2014-06-02T00:35:00","FM-15","343","72","73",,"94.0","72","130.0","5"
"USW00053963","2014-06-02T00:55:00","FM-15","343","72","73",,"95.0","72","130.0","6"
"USW00053963","2014-06-02T01:15:00","FM-15","343","72","73",,"95.0","72","140.0","6"
"USW00053963","2014-06-02T01:35:00","FM-15","343","72","73",,"96.0","72","140.0","5"
"USW00053963","2014-06-02T01:55:00","FM-15","343","71","72",,"96.0","72","140.0","3"
"USW00053963","2014-06-02T02:15:00","FM-15","343","71","72",,"96.0","72","130.0","5"
"USW00053963","2014-06-02T02:35:00","FM-15","343","72","72",,"97.0","72","140.0","6"
"USW00053963","2014-06-02T02:55:00","FM-15","343","72","73",,"96.0","72","150.0","6"
"USW00053963","2014-06-02T03:15:00","FM-15","343","72","73",,"95.0","72","150.0","7"
"USW00053963","2014-06-02T03:35:00","FM-15","343","72","74",,"94.0","73","150.0","9"
"USW00053963","2014-06-02T03:55:00","FM-15","343","72","74",,"93.0","73","160.0","7"
"USW00053963","2014-06-02T04:15:00","FM-15","343","72","74",,"92.0","73","150.0","6"
"USW00053963","2014-06-02T04:35:00","FM-15","343","72","74",,"94.0","73","150.0","6"
"USW00053963","2014-06-02T04:55:00","FM-15","343","72","73",,"94.0","72",,"0"
"USW00053963","2014-06-02T05:15:00","FM-15","343","71","73",,"93.0","72","140.0","5"
"USW00053963","2014-06-02T05:35:00","FM-15","343","72","73",,"94.0","72",,"0"
"USW00053963","2014-06-02T05:55:00","FM-15","343","72","74",,"94.0","73",,"0"
"USW00053963","2014-06-02T06:15:00","FM-15","343","72","74",,"93.0","73",,"0"
"USW00053963","2014-06-02T06:35:00","FM-15","343","72","74",,"92.0","73",,"0"
"USW00053963","2014-06-02T06:55:00","FM-15","343","72","75",,"89.0","73",,"0"
"USW00053963","2014-06-02T07:15:00","FM-15","343","72","76",,"89.0","73",,"0"
"USW00053963","2014-06-02T07:35:00","FM-15","343","72","76",,"88.0","73","100.0","3"
"USW00053963","2014-06-02T07:55:00","FM-15","343","72","76",,"87.0","73","80.0","3"
"USW00053963","2014-06-02T08:15:00","FM-15","343","72","77",,"86.0","74",,"0"
"USW00053963","2014-06-02T08:35:00","FM-15","343","72","77",,"84.0","74","130.0","3"
"USW00053963","2014-06-02T08:55:00","FM-15","343","72","78",,"82.0","74","120.0","3"
"USW00053963","2014-06-02T09:15:00","FM-15","343","72","79",,"80.0","74","120.0","3"
"USW00053963","2014-06-02T09:35:00","FM-15","343","72","80",,"78.0","74","140.0","6"
"USW00053963","2014-06-02T09:55:00","FM-15","343","72","80",,"77.0","74","130.0","7"
"USW00053963","2014-06-02T10:15:00","FM-15","343","72","81",,"76.0","75","140.0","9"
"USW00053963","2014-06-02T10:35:00","FM-15","343","72","82",,"73.0","75","150.0","11"
"USW00053963","2014-06-02T10:55:00","FM-15","343","71","83",,"68.0","75","140.0","11"
"USW00053963","2014-06-02T11:15:00","FM-15","343","69","83",,"63.0","74","170.0","11"
"USW00053963","2014-06-02T11:35:00","FM-15","343","69","83",,"62.0","74","170.0","8"
"USW00053963","2014-06-02T11:55:00","FM-15","343","69","84",,"60.0","74","190.0","9"
"USW00053963","2014-06-02T12:15:00","FM-15","343","69","85",,"59.0","74","180.0","10"
"USW00053963","2014-06-02T12:35:00","FM-15","343","69","86",,"58.0","74","160.0","10"
"USW00053963","2014-06-02T12:55:00","FM-15","343","68","86",,"56.0","74","VRB","8"
"USW00053963","2014-06-02T13:15:00","FM-15","343","69","87",,"54.0","75","180.0","9"
"USW00053963","2014-06-02T13:35:00","FM-15","343","68","86",,"55.0","74","150.0","10"
"USW00053963","2014-06-02T13:55:00","FM-15","343","69","87",,"55.0","75","130.0","8"
"USW00053963","2014-06-02T14:15:00","FM-15","343","68","87",,"52.0","74","130.0","9"
"USW00053963","2014-06-02T14:35:00","FM-15","343","68","88",,"53.0","74","140.0","9"
"USW00053963","2014-06-02T14:55:00","FM-15","343","68","88",,"52.0","74","150.0","9"
"USW00053963","2014-06-02T15:15:00","FM-15","343","68","87",,"52.0","74","130.0","9"
"USW00053963","2014-06-02T15:35:00","FM-15","343","68","87",,"52.0","74","150.0","8"
"USW00053963","2014-06-02T15:55:00","FM-15","343","68","88",,"52.0","74","150.0","10"
"USW00053963","2014-06-02T16:15:00","FM-15","343","69","86",,"56.0","74","110.0","5"
"USW00053963","2014-06-02T16:35:00","FM-15","343","70","87",,"57.0","75","100.0","6"
"USW00053963","2014-06-02T16:55:00","FM-15","343","69","87",,"55.0","75","120.0","7"
"USW00053963","2014-06-02T17:15:00","FM-15","343","69","87",,"56.0","75","130.0","7"
"USW00053963","2014-06-02T17:35:00","FM-15","343","69","87",,"56.0","75","120.0","7"
"USW00053963","2014-06-02T17:55:00","FM-15","343","69","86",,"56.0","74","130.0","7"
"USW00053963","2014-06-02T18:15:00","FM-15","343","69","86",,"57.0","74","130.0","6"
"USW00053963","2014-06-02T18:35:00","FM-15","343","69","85",,"59.0","74","120.0","5"
"USW00053963","2014-06-02T18:55:00","FM-15","343","70","83",,"64.0","74","120.0","6"
"USW00053963","2014-06-02T19:15:00","FM-15","343","71","82",,"68.0","74","110.0","3"
"USW00053963","2014-06-02T19:35:00","FM-15","343","71","81",,"71.0","74","110.0","3"
"USW00053963","2014-06-02T19:55:00","FM-15","343","71","81",,"72.0","74","100.0","5"
"USW00053963","2014-06-02T20:15:00","FM-15","343","72","80",,"76.0","74","100.0","3"
"USW00053963","2014-06-02T20:35:00","FM-15","343","72","79",,"77.0","74","100.0","5"
"USW00053963","2014-06-02T20:55:00","FM-15","343","72","79",,"78.0","74","110.0","5"
"USW00053963","2014-06-02T21:15:00","FM-15","343","71","78",,"78.0","73","110.0","5"
"USW00053963","2014-06-02T21:35:00","FM-15","343","71","78",,"78.0","73","110.0","5"
"USW00053963","2014-06-02T21:55:00","FM-15","343","71","78",,"80.0","73","120.0","3"
"USW00053963","2014-06-02T22:15:00","FM-15","343","70","77",,"80.0","72","120.0","3"
"USW00053963","2014-06-02T22:35:00","FM-15","343","70","76",,"81.0","72","120.0","3"
"USW00053963","2014-06-02T22:55:00","FM-15","343","70","76",,"82.0","72",,"0"
"USW00053963","2014-06-02T23:15:00","FM-15","343","71","76",,"85.0","73","110.0","3"
"USW00053963","2014-06-02T23:35:00","FM-15","343","72","75",,"88.0","73",,"0"
"USW00053963","2014-06-02T23:55:00","FM-15","343","72","75",,"89.0","73",,"0"
"USW00053963","2014-06-03T00:15:00","FM-15","343","72","75",,"90.0","73",,"0"
"USW00053963","2014-06-03T00:35:00","FM-15","343","72","74",,"92.0","73",,"0"
"USW00053963","2014-06-03T00:55:00","FM-15","343","72","74",,"93.0","73",,"0"
"USW00053963","2014-06-03T01:15:00","FM-15","343","72","74",,"93.0","73",,"0"
"USW00053963","2014-06-03T01:35:00","FM-15","343","72","74",,"94.0","73",,"0"
"USW00053963","2014-06-03T01:55:00","FM-15","343","72","74",,"95.0","73","110.0","3"
"USW00053963","2014-06-03T02:15:00","FM-15","343","72","73",,"95.0","72",,"0"
"USW00053963","2014-06-03T02:35:00","FM-15","343","72","73",,"95.0","72",,"0"
"USW00053963","2014-06-03T02:55:00","FM-15","343","72","73",,"96.0","72",,"0"
"USW00053963","2014-06-03T03:15:00","FM-15","343","72","73",,"96.0","72",,"0"
"USW00053963","2014-06-03T03:35:00","FM-15","343","72","73",,"96.0","72",,"0"
"USW00053963","2014-06-03T03:55:00","FM-15","343","72","73",,"97.0","72","130.0","3"
"USW00053963","2014-06-03T04:15:00","FM-15","343","72","72",,"97.0","72",,"0"
"USW00053963","2014-06-03T04:35:00","FM-15","343","72","72",,"97.0","72",,"0"
"USW00053963","2014-06-03T04:55:00","FM-15","343","71","72",,"98.0","71",,"0"
"USW00053963","2014-06-03T05:15:00","FM-15","343","72","72",,"98.0","72",,"0"
"USW00053963","2014-06-03T05:35:00","FM-15","343","71","72",,"98.0","71",,"0"
"USW00053963","2014-06-03T05:55:00","FM-15","343","72","72",,"97.0","72",,"0"
"USW00053963","2014-06-03T06:15:00","FM-15","343","72","73",,"97.0","73",,"0"
"USW00053963","2014-06-03T06:35:00","FM-15","343","73","74",,"96.0","73",,"0"
"USW00053963","2014-06-03T06:55:00","FM-15","343","74","76",,"92.0","75","150.0","5"
"USW00053963","2014-06-03T07:15:00","FM-15","343","74","77",,"90.0","75","150.0","5"
"USW00053963","2014-06-03T07:35:00","FM-15","343","74","78",,"87.0","75","160.0","5"
"USW00053963","2014-06-03T07:55:00","FM-15","343","74","79",,"85.0","76","190.0","6"
"USW00053963","2014-06-03T08:15:00","FM-15","343","74","80",,"82.0","76","190.0","3"
"USW00053963","2014-06-03T08:35:00","FM-15","343","74","81",,"79.0","76","170.0","6"
"USW00053963","2014-06-03T08:55:00","FM-15","343","73","80",,"81.0","75","190.0","3"
"USW00053963","2014-06-03T09:15:00","FM-15","343","74","81",,"77.0","76","140.0","5"
"USW00053963","2014-06-03T09:35:00","FM-15","343","73","83",,"72.0","76","130.0","7"
"USW00053963","2014-06-03T09:55:00","FM-15","343","71","84",,"66.0","75","150.0","7"
"USW00053963","2014-06-03T10:15:00","FM-15","343","71","83",,"67.0","75","170.0","7"
"USW00053963","2014-06-03T10:35:00","FM-15","343","71","85",,"62.0","75","130.0","7"
"USW00053963","2014-06-03T10:55:00","FM-15","343","70","86",,"59.0","75","150.0","3"
"USW00053963","2014-06-03T11:15:00","FM-15","343","70","85",,"61.0","75","190.0","6"
"USW00053963","2014-06-03T11:35:00","FM-15","343","70","86",,"60.0","75","150.0","9"
"USW00053963","2014-06-03T11:55:00","FM-15","343","70","86",,"58.0","75","140.0","6"
"USW00053963","2014-06-03T12:15:00","FM-15","343","70","88",,"56.0","76","120.0","6"
"USW00053963","2014-06-03T12:35:00","FM-15","343","70","87",,"56.0","75","150.0","7"
"USW00053963","2014-06-03T12:55:00","FM-15","343","69","88",,"55.0","75","130.0","7"
"USW00053963","2014-06-03T13:15:00","FM-15","343","69","89",,"53.0","75","140.0","3"
"USW00053963","2014-06-03T13:35:00","FM-15","343","70","88",,"54.0","76","110.0","6"
"USW00053963","2014-06-03T13:55:00","FM-15","343","71","89",,"55.0","76","120.0","10"
"USW00053963","2014-06-03T14:15:00","FM-15","343","71","89",,"55.0","76","130.0","6"
"USW00053963","2014-06-03T14:35:00","FM-15","343","69","89",,"51.0","75","150.0","5"
"USW00053963","2014-06-03T14:55:00","FM-15","343","70","89",,"53.0","76","150.0","7"
"USW00053963","2014-06-03T15:15:00","FM-15","343","69","90",,"49.0","76","150.0","8"
"USW00053963","2014-06-03T15:35:00","FM-15","343","69","90",,"50.0","76","160.0","11"
"USW00053963","2014-06-03T17:35:00","FM-15","343","67","89",,"50.0","74","150.0","9"
"USW00053963","2014-06-03T17:55:00","FM-15","343","67","88",,"50.0","74","150.0","8"
"USW00053963","2014-06-03T18:15:00","FM-15","343","68","87",,"53.0","74","160.0","8"
"USW00053963","2014-06-03T18:35:00","FM-15","343","69","86",,"57.0","74","170.0","5"
"USW00053963","2014-06-03T18:55:00","FM-15","343","69","85",,"59.0","74","170.0","5"
"USW00053963","2014-06-03T19:15:00","FM-15","343","70","83",,"64.0","74",,"0"
"USW00053963","2014-06-03T19:35:00","FM-15","343","70","83",,"65.0","74","150.0","3"
"USW00053963","2014-06-03T19:55:00","FM-15","343","70","81",,"67.0","74","150.0","3"
"USW00053963","2014-06-03T20:15:00","FM-15","343","70","81",,"69.0","74","150.0","3"
"USW00053963","2014-06-03T20:35:00","FM-15","343","70","80",,"72.0","73",,"0"
"USW00053963","2014-06-03T20:55:00","FM-15","343","70","79",,"74.0","73","140.0","3"
"USW00053963","2014-06-03T21:15:00","FM-15","343","70","79",,"74.0","73","140.0","5"
"USW00053963","2014-06-03T21:35:00","FM-15","343","70","79",,"74.0","73","140.0","5"
"USW00053963","2014-06-03T21:55:00","FM-15","343","70","78",,"75.0","73","150.0","6"
"USW00053963","2014-06-03T22:15:00","FM-15","343","70","78",,"76.0","73","140.0","6"
"USW00053963","2014-06-03T22:35:00","FM-15","343","69","78",,"75.0","72","150.0","5"
"USW00053963","2014-06-03T22:55:00","FM-15","343","69","77",,"78.0","72","160.0","3"
"USW00053963","2014-06-03T23:15:00","FM-15","343","69","76",,"79.0","71","160.0","5"
"USW00053963","2014-06-03T23:35:00","FM-15","343","69","76",,"79.0","71","160.0","5"
"USW00053963","2014-06-03T23:55:00","FM-15","343","69","76",,"79.0","71","160.0","6"
"USW00053963","2014-06-04T00:15:00","FM-15","343","69","76",,"78.0","71","160.0","5"
"USW00053963","2014-06-04T00:35:00","FM-15","343","69","76",,"78.0","71","150.0","6"
"USW00053963","2014-06-04T00:55:00","FM-15","343","69","76",,"78.0","71","150.0","5"
"USW00053963","2014-06-04T01:15:00","FM-15","343","69","75",,"80.0","71","160.0","3"
"USW00053963","2014-06-04T01:35:00","FM-15","343","69","74",,"83.0","71","150.0","3"
"USW00053963","2014-06-04T01:55:00","FM-15","343","70","74",,"89.0","71",,"0"
"USW00053963","2014-06-04T02:15:00","FM-15","343","70","73",,"91.0","71","130.0","3"
"USW00053963","2014-06-04T02:35:00","FM-15","343","70","73",,"91.0","71","140.0","3"
"USW00053963","2014-06-04T02:55:00","FM-15","343","70","73",,"92.0","71","140.0","5"
"USW00053963","2014-06-04T03:15:00","FM-15","343","70","73",,"92.0","71",,"0"
"USW00053963","2014-06-04T03:35:00","FM-15","343","70","72",,"92.0","71",,"0"
"USW00053963","2014-06-04T03:55:00","FM-15","343","70","72",,"94.0","71",,"0"
"USW00053963","2014-06-04T04:15:00","FM-15","343","70","72",,"95.0","71","140.0","3"
"USW00053963","2014-06-04T04:35:00","FM-15","343","70","72",,"95.0","71","130.0","5"
"USW00053963","2014-06-04T04:55:00","FM-15","343","70","72",,"95.0","71",,"0"
"USW00053963","2014-06-04T05:15:00","FM-15","343","70","71",,"96.0","70","140.0","5"
"USW00053963","2014-06-04T05:35:00","FM-15","343","71","72",,"97.0","71",,"0"
"USW00053963","2014-06-04T05:55:00","FM-15","343","71","72",,"96.0","71","140.0","3"
"USW00053963","2014-06-04T06:15:00","FM-15","343","72","74",,"95.0","73","140.0","6"
"USW00053963","2014-06-04T06:35:00","FM-15","343","72","75",,"91.0","73","150.0","6"
"USW00053963","2014-06-04T06:55:00","FM-15","343","73","76",,"89.0","74","170.0","6"
"USW00053963","2014-06-04T07:15:00","FM-15","343","73","78",,"85.0","74","180.0","6"
"USW00053963","2014-06-04T07:35:00","FM-15","343","73","79",,"82.0","75","180.0","6"
"USW00053963","2014-06-04T07:55:00","FM-15","343","73","80",,"81.0","75","190.0","6"
"USW00053963","2014-06-04T08:15:00","FM-15","343","72","81",,"75.0","75","200.0","6"
"USW00053963","2014-06-04T08:35:00","FM-15","343","71","82",,"68.0","74","VRB","8"
"USW00053963","2014-06-04T08:55:00","FM-15","343","70","83",,"65.0","74","190.0","6"
"USW00053963","2014-06-04T09:15:00","FM-15","343","69","84",,"61.0","74","180.0","9"
"USW00053963","2014-06-04T09:35:00","FM-15","343","69","85",,"59.0","74","200.0","7"
"USW00053963","2014-06-04T09:55:00","FM-15","343","69","85",,"57.0","74","180.0","7"
"USW00053963","2014-06-04T10:15:00","FM-15","343","69","86",,"56.0","74","200.0","7"
"USW00053963","2014-06-04T10:35:00","FM-15","343","69","86",,"57.0","74","170.0","7"
